nucleus,Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,Unnamed: 17,Surfaces,Unnamed: 18
ABpl,Intensity Mean,726.638,746.089,736.363,9.726,736.363,731.496,741.223,1472.726,2,,Spot,2.0,,,Image 1,126.0,,,
ABpl,Intensity Mean,736.623,748.975,742.799,6.176,742.799,739.709,745.885,1485.598,2,,Spot,2.0,,,Image 1,127.0,,,
ABpl,Intensity Mean,727.605,727.61,727.608,0.003,727.608,727.606,727.609,1455.215,2,,Spot,2.0,,,Image 1,128.0,,,
ABpl,Intensity Mean,729.312,772.423,750.867,21.556,750.867,740.078,761.641,1501.735,2,,Spot,2.0,,,Image 1,129.0,,,
ABpl,Intensity Mean,624.899,690.838,657.868,32.969,657.868,641.391,674.359,1315.736,2,,Spot,2.0,,,Image 1,130.0,,,
ABpl,Intensity Mean,704.177,766.307,735.242,31.065,735.242,719.703,750.766,1470.484,2,,Spot,2.0,,,Image 1,131.0,,,
ABpl,Intensity Mean,673.308,715.526,694.417,21.109,694.417,683.852,704.961,1388.833,2,,Spot,2.0,,,Image 1,132.0,,,
ABpl,Intensity Mean,596.621,700.558,648.59,51.969,648.59,622.578,674.547,1297.18,2,,Spot,2.0,,,Image 1,133.0,,,
ABpl,Intensity Mean,584.623,717.103,650.863,66.24,650.863,617.688,683.938,1301.726,2,,Spot,2.0,,,Image 1,134.0,,,
ABpl,Intensity Mean,675.571,692.089,683.83,8.259,683.83,679.699,687.957,1367.66,2,,Spot,2.0,,,Image 1,135.0,,,
ABpl,Intensity Mean,706.859,734.103,720.481,13.622,720.481,713.664,727.289,1440.961,2,,Spot,2.0,,,Image 1,136.0,,,
ABpl,Intensity Mean,702.85,715.474,709.162,6.312,709.162,706.004,712.316,1418.324,2,,Spot,2.0,,,Image 1,137.0,,,
ABpl,Intensity Mean,670.41,729.225,699.818,29.407,699.818,685.125,714.531,1399.635,2,,Spot,2.0,,,Image 1,138.0,,,
ABpl,Intensity Mean,656.744,701.469,679.106,22.363,679.106,667.922,690.297,1358.213,2,,Spot,2.0,,,Image 1,139.0,,,
ABpl,Intensity Mean,624.079,715.468,669.773,45.694,669.773,646.938,692.625,1339.546,2,,Spot,2.0,,,Image 1,140.0,,,
ABpl,Intensity Mean,701.896,746.808,724.352,22.456,724.352,713.117,735.57,1448.704,2,,Spot,2.0,,,Image 1,141.0,,,
ABpl,Intensity Mean,643.513,685.43,664.472,20.959,664.472,653.992,674.945,1328.943,2,,Spot,2.0,,,Image 1,142.0,,,
ABpl,Intensity Mean,589.718,647.949,618.833,29.115,618.833,604.266,633.391,1237.667,2,,Spot,2.0,,,Image 1,143.0,,,
ABpl,Intensity Mean,531.932,615.244,573.588,41.656,573.588,552.734,594.391,1147.176,2,,Spot,2.0,,,Image 1,144.0,,,
ABpl,Intensity Mean,513.2,597.6,555.4,42.2,555.4,534.312,576.5,1110.8,2,,Spot,2.0,,,Image 1,145.0,,,
ABpl,Intensity Mean,559.683,583.227,571.455,11.772,571.455,565.566,577.34,1142.91,2,,Spot,2.0,,,Image 1,146.0,,,
ABpl,Intensity Mean,581.0,596.159,588.58,7.58,588.58,584.793,592.371,1177.159,2,,Spot,2.0,,,Image 1,147.0,,,
ABpl,Intensity Mean,533.406,568.108,550.757,17.351,550.757,542.094,559.438,1101.514,2,,Spot,2.0,,,Image 1,148.0,,,
ABpl,Intensity Mean,548.452,580.067,564.259,15.807,564.259,556.359,572.172,1128.519,2,,Spot,2.0,,,Image 1,149.0,,,
ABpl,Intensity Mean,543.812,586.121,564.966,21.155,564.966,554.375,575.531,1129.933,2,,Spot,2.0,,,Image 1,150.0,,,
ABpl,Intensity Mean,557.25,591.77,574.51,17.26,574.51,565.891,583.141,1149.02,2,,Spot,2.0,,,Image 1,151.0,,,
ABpl,Intensity Mean,584.295,607.333,595.814,11.519,595.814,590.051,601.574,1191.628,2,,Spot,2.0,,,Image 1,152.0,,,
ABpl,Intensity Mean,645.446,651.041,648.244,2.798,648.244,646.846,649.643,1296.487,2,,Spot,2.0,,,Image 1,153.0,,,
ABpl,Intensity Mean,604.532,631.18,617.856,13.324,617.856,611.199,624.52,1235.712,2,,Spot,2.0,,,Image 1,154.0,,,
ABpl,Intensity Mean,567.143,613.949,590.546,23.403,590.546,578.844,602.25,1181.092,2,,Spot,2.0,,,Image 1,155.0,,,
ABpl,Intensity Mean,572.231,658.244,615.237,43.006,615.237,593.719,636.719,1230.474,2,,Spot,2.0,,,Image 1,156.0,,,
ABpl,Intensity Mean,545.705,595.842,570.774,25.068,570.774,558.234,583.297,1141.547,2,,Spot,2.0,,,Image 1,157.0,,,
ABpl,Intensity Mean,514.239,566.566,540.403,26.163,540.403,527.32,553.492,1080.805,2,,Spot,2.0,,,Image 1,158.0,,,
ABpl,Intensity Mean,525.627,581.013,553.32,27.693,553.32,539.484,567.172,1106.64,2,,Spot,2.0,,,Image 1,159.0,,,
ABpl,Intensity Mean,596.295,603.359,599.827,3.532,599.827,598.061,601.592,1199.654,2,,Spot,2.0,,,Image 1,160.0,,,
ABpl,Intensity Mean,586.769,592.711,589.74,2.971,589.74,588.254,591.227,1179.48,2,,Spot,2.0,,,Image 1,161.0,,,
ABpl,Intensity Mean,493.154,561.809,527.481,34.327,527.481,510.312,544.625,1054.963,2,,Spot,2.0,,,Image 1,162.0,,,
ABpl,Intensity Mean,554.797,571.957,563.377,8.58,563.377,559.094,567.672,1126.755,2,,Spot,2.0,,,Image 1,163.0,,,
ABpl,Intensity Mean,540.333,571.429,555.881,15.548,555.881,548.109,563.656,1111.762,2,,Spot,2.0,,,Image 1,164.0,,,
ABpl,Intensity Mean,504.583,584.766,544.675,40.091,544.675,524.641,564.734,1089.35,2,,Spot,2.0,,,Image 1,165.0,,,
ABpl,Intensity Mean,504.847,608.577,556.712,51.865,556.712,530.781,582.656,1113.424,2,,Spot,2.0,,,Image 1,166.0,,,
ABpl,Intensity Mean,488.942,615.038,551.99,63.048,551.99,520.469,583.531,1103.98,2,,Spot,2.0,,,Image 1,167.0,,,
ABpl,Intensity Mean,526.416,606.43,566.423,40.007,566.423,546.406,586.406,1132.846,2,,Spot,2.0,,,Image 1,168.0,,,
ABpl,Intensity Mean,510.256,646.429,578.343,68.086,578.343,544.344,612.406,1156.685,2,,Spot,2.0,,,Image 1,169.0,,,
ABpl,Intensity Mean,470.706,641.961,556.333,85.628,556.333,513.5,599.125,1112.667,2,,Spot,2.0,,,Image 1,170.0,,,
ABpl,Intensity Mean,483.548,582.139,532.844,49.295,532.844,508.188,557.5,1065.688,2,,Spot,2.0,,,Image 1,171.0,,,
ABpl,Intensity Mean,471.239,623.859,547.549,76.31,547.549,509.344,585.656,1095.098,2,,Spot,2.0,,,Image 1,172.0,,,
ABpl,Intensity Mean,611.987,611.987,611.987,0.0,611.987,611.987,611.987,611.987,1,,Spot,2.0,,,Image 1,173.0,,,
ABar,Intensity Mean,278.69,278.69,278.69,0.0,278.69,278.69,278.69,278.69,1,,Spot,2.0,,,Image 1,58.0,,,
ABar,Intensity Mean,252.138,252.138,252.138,0.0,252.138,252.138,252.138,252.138,1,,Spot,2.0,,,Image 1,59.0,,,
ABar,Intensity Mean,264.623,264.623,264.623,0.0,264.623,264.623,264.623,264.623,1,,Spot,2.0,,,Image 1,60.0,,,
ABar,Intensity Mean,297.797,297.797,297.797,0.0,297.797,297.797,297.797,297.797,1,,Spot,2.0,,,Image 1,61.0,,,
ABar,Intensity Mean,337.051,337.051,337.051,0.0,337.051,337.051,337.051,337.051,1,,Spot,2.0,,,Image 1,62.0,,,
ABar,Intensity Mean,364.709,364.709,364.709,0.0,364.709,364.709,364.709,364.709,1,,Spot,2.0,,,Image 1,63.0,,,
ABar,Intensity Mean,385.043,385.043,385.043,0.0,385.043,385.043,385.043,385.043,1,,Spot,2.0,,,Image 1,64.0,,,
ABar,Intensity Mean,192.595,391.821,292.208,99.613,292.208,242.375,342.0,584.415,2,,Spot,2.0,,,Image 1,65.0,,,
ABar,Intensity Mean,221.299,481.846,351.572,130.274,351.572,286.5,416.75,703.145,2,,Spot,2.0,,,Image 1,66.0,,,
ABar,Intensity Mean,242.316,406.0,324.158,81.842,324.158,283.25,365.125,648.316,2,,Spot,2.0,,,Image 1,67.0,,,
ABar,Intensity Mean,289.156,419.218,354.187,65.031,354.187,321.688,386.688,708.374,2,,Spot,2.0,,,Image 1,68.0,,,
ABar,Intensity Mean,321.143,416.672,368.907,47.765,368.907,345.031,392.781,737.815,2,,Spot,2.0,,,Image 1,69.0,,,
ABar,Intensity Mean,318.438,417.163,367.8,49.362,367.8,343.141,392.484,735.601,2,,Spot,2.0,,,Image 1,70.0,,,
ABar,Intensity Mean,410.675,463.432,437.054,26.379,437.054,423.859,450.234,874.108,2,,Spot,2.0,,,Image 1,71.0,,,
ABar,Intensity Mean,397.759,488.724,443.242,45.482,443.242,420.516,465.984,886.483,2,,Spot,2.0,,,Image 1,72.0,,,
ABar,Intensity Mean,365.785,478.053,421.919,56.134,421.919,393.844,449.969,843.837,2,,Spot,2.0,,,Image 1,73.0,,,
ABar,Intensity Mean,382.275,388.922,385.598,3.323,385.598,383.938,387.262,771.197,2,,Spot,2.0,,,Image 1,74.0,,,
ABar,Intensity Mean,313.182,360.056,336.619,23.437,336.619,324.891,348.328,673.237,2,,Spot,2.0,,,Image 1,75.0,,,
ABar,Intensity Mean,363.759,452.511,408.135,44.376,408.135,385.969,430.344,816.27,2,,Spot,2.0,,,Image 1,76.0,,,
ABar,Intensity Mean,276.513,355.253,315.883,39.37,315.883,296.219,335.594,631.766,2,,Spot,2.0,,,Image 1,77.0,,,
ABar,Intensity Mean,405.27,405.27,405.27,0.0,405.27,405.27,405.27,405.27,1,,Spot,2.0,,,Image 1,78.0,,,
ABar,Intensity Mean,469.733,469.733,469.733,0.0,469.733,469.733,469.733,469.733,1,,Spot,2.0,,,Image 1,79.0,,,
ABar,Intensity Mean,483.789,483.789,483.789,0.0,483.789,483.789,483.789,483.789,1,,Spot,2.0,,,Image 1,80.0,,,
ABar,Intensity Mean,469.104,469.104,469.104,0.0,469.104,469.104,469.104,469.104,1,,Spot,2.0,,,Image 1,81.0,,,
ABar,Intensity Mean,452.921,452.921,452.921,0.0,452.921,452.921,452.921,452.921,1,,Spot,2.0,,,Image 1,82.0,,,
ABar,Intensity Mean,522.838,522.838,522.838,0.0,522.838,522.838,522.838,522.838,1,,Spot,2.0,,,Image 1,83.0,,,
ABar,Intensity Mean,497.8,497.8,497.8,0.0,497.8,497.8,497.8,497.8,1,,Spot,2.0,,,Image 1,84.0,,,
ABar,Intensity Mean,467.392,467.392,467.392,0.0,467.392,467.392,467.392,467.392,1,,Spot,2.0,,,Image 1,85.0,,,
ABar,Intensity Mean,468.827,468.827,468.827,0.0,468.827,468.827,468.827,468.827,1,,Spot,2.0,,,Image 1,86.0,,,
ABar,Intensity Mean,526.739,526.739,526.739,0.0,526.739,526.739,526.739,526.739,1,,Spot,2.0,,,Image 1,87.0,,,
ABar,Intensity Mean,451.633,451.633,451.633,0.0,451.633,451.633,451.633,451.633,1,,Spot,2.0,,,Image 1,88.0,,,
ABar,Intensity Mean,427.362,427.362,427.362,0.0,427.362,427.362,427.362,427.362,1,,Spot,2.0,,,Image 1,89.0,,,
ABar,Intensity Mean,431.049,431.049,431.049,0.0,431.049,431.049,431.049,431.049,1,,Spot,2.0,,,Image 1,90.0,,,
ABar,Intensity Mean,386.776,386.776,386.776,0.0,386.776,386.776,386.776,386.776,1,,Spot,2.0,,,Image 1,91.0,,,
ABar,Intensity Mean,389.767,389.767,389.767,0.0,389.767,389.767,389.767,389.767,1,,Spot,2.0,,,Image 1,92.0,,,
ABar,Intensity Mean,402.688,402.688,402.688,0.0,402.688,402.688,402.688,402.688,1,,Spot,2.0,,,Image 1,93.0,,,
ABar,Intensity Mean,364.188,364.188,364.188,0.0,364.188,364.188,364.188,364.188,1,,Spot,2.0,,,Image 1,94.0,,,
ABar,Intensity Mean,336.855,336.855,336.855,0.0,336.855,336.855,336.855,336.855,1,,Spot,2.0,,,Image 1,95.0,,,
ABar,Intensity Mean,334.773,334.773,334.773,0.0,334.773,334.773,334.773,334.773,1,,Spot,2.0,,,Image 1,96.0,,,
ABar,Intensity Mean,366.667,366.667,366.667,0.0,366.667,366.667,366.667,366.667,1,,Spot,2.0,,,Image 1,97.0,,,
ABar,Intensity Mean,395.458,395.458,395.458,0.0,395.458,395.458,395.458,395.458,1,,Spot,2.0,,,Image 1,98.0,,,
ABar,Intensity Mean,409.933,409.933,409.933,0.0,409.933,409.933,409.933,409.933,1,,Spot,2.0,,,Image 1,99.0,,,
ABar,Intensity Mean,384.263,384.263,384.263,0.0,384.263,384.263,384.263,384.263,1,,Spot,2.0,,,Image 1,100.0,,,
ABar,Intensity Mean,430.513,430.513,430.513,0.0,430.513,430.513,430.513,430.513,1,,Spot,2.0,,,Image 1,101.0,,,
ABar,Intensity Mean,369.038,369.038,369.038,0.0,369.038,369.038,369.038,369.038,1,,Spot,2.0,,,Image 1,102.0,,,
ABar,Intensity Mean,409.746,409.746,409.746,0.0,409.746,409.746,409.746,409.746,1,,Spot,2.0,,,Image 1,103.0,,,
ABar,Intensity Mean,380.658,380.658,380.658,0.0,380.658,380.658,380.658,380.658,1,,Spot,2.0,,,Image 1,104.0,,,
ABar,Intensity Mean,369.354,369.354,369.354,0.0,369.354,369.354,369.354,369.354,1,,Spot,2.0,,,Image 1,105.0,,,
ABar,Intensity Mean,380.922,380.922,380.922,0.0,380.922,380.922,380.922,380.922,1,,Spot,2.0,,,Image 1,106.0,,,
ABar,Intensity Mean,395.028,395.028,395.028,0.0,395.028,395.028,395.028,395.028,1,,Spot,2.0,,,Image 1,107.0,,,
ABar,Intensity Mean,354.725,354.725,354.725,0.0,354.725,354.725,354.725,354.725,1,,Spot,2.0,,,Image 1,108.0,,,
ABar,Intensity Mean,384.597,384.597,384.597,0.0,384.597,384.597,384.597,384.597,1,,Spot,2.0,,,Image 1,109.0,,,
ABar,Intensity Mean,390.705,390.705,390.705,0.0,390.705,390.705,390.705,390.705,1,,Spot,2.0,,,Image 1,110.0,,,
ABar,Intensity Mean,376.574,376.574,376.574,0.0,376.574,376.574,376.574,376.574,1,,Spot,2.0,,,Image 1,111.0,,,
ABar,Intensity Mean,387.219,387.219,387.219,0.0,387.219,387.219,387.219,387.219,1,,Spot,2.0,,,Image 1,112.0,,,
ABar,Intensity Mean,387.766,387.766,387.766,0.0,387.766,387.766,387.766,387.766,1,,Spot,2.0,,,Image 1,113.0,,,
ABar,Intensity Mean,408.921,408.921,408.921,0.0,408.921,408.921,408.921,408.921,1,,Spot,2.0,,,Image 1,114.0,,,
ABar,Intensity Mean,428.609,428.609,428.609,0.0,428.609,428.609,428.609,428.609,1,,Spot,2.0,,,Image 1,115.0,,,
ABar,Intensity Mean,436.987,436.987,436.987,0.0,436.987,436.987,436.987,436.987,1,,Spot,2.0,,,Image 1,116.0,,,
ABar,Intensity Mean,414.027,414.027,414.027,0.0,414.027,414.027,414.027,414.027,1,,Spot,2.0,,,Image 1,117.0,,,
ABar,Intensity Mean,397.304,397.304,397.304,0.0,397.304,397.304,397.304,397.304,1,,Spot,2.0,,,Image 1,118.0,,,
ABar,Intensity Mean,411.932,411.932,411.932,0.0,411.932,411.932,411.932,411.932,1,,Spot,2.0,,,Image 1,119.0,,,
ABar,Intensity Mean,399.908,399.908,399.908,0.0,399.908,399.908,399.908,399.908,1,,Spot,2.0,,,Image 1,120.0,,,
ABar,Intensity Mean,388.169,388.169,388.169,0.0,388.169,388.169,388.169,388.169,1,,Spot,2.0,,,Image 1,121.0,,,
ABar,Intensity Mean,429.875,429.875,429.875,0.0,429.875,429.875,429.875,429.875,1,,Spot,2.0,,,Image 1,122.0,,,
ABar,Intensity Mean,380.797,380.797,380.797,0.0,380.797,380.797,380.797,380.797,1,,Spot,2.0,,,Image 1,123.0,,,
ABar,Intensity Mean,379.987,379.987,379.987,0.0,379.987,379.987,379.987,379.987,1,,Spot,2.0,,,Image 1,124.0,,,
ABar,Intensity Mean,351.641,351.641,351.641,0.0,351.641,351.641,351.641,351.641,1,,Spot,2.0,,,Image 1,125.0,,,
ABar,Intensity Mean,347.373,347.373,347.373,0.0,347.373,347.373,347.373,347.373,1,,Spot,2.0,,,Image 1,126.0,,,
ABar,Intensity Mean,382.381,382.381,382.381,0.0,382.381,382.381,382.381,382.381,1,,Spot,2.0,,,Image 1,127.0,,,
ABar,Intensity Mean,401.077,401.077,401.077,0.0,401.077,401.077,401.077,401.077,1,,Spot,2.0,,,Image 1,128.0,,,
ABar,Intensity Mean,394.395,394.395,394.395,0.0,394.395,394.395,394.395,394.395,1,,Spot,2.0,,,Image 1,129.0,,,
ABar,Intensity Mean,375.561,375.561,375.561,0.0,375.561,375.561,375.561,375.561,1,,Spot,2.0,,,Image 1,130.0,,,
ABar,Intensity Mean,410.833,410.833,410.833,0.0,410.833,410.833,410.833,410.833,1,,Spot,2.0,,,Image 1,131.0,,,
ABar,Intensity Mean,392.782,392.782,392.782,0.0,392.782,392.782,392.782,392.782,1,,Spot,2.0,,,Image 1,132.0,,,
ABar,Intensity Mean,408.449,408.449,408.449,0.0,408.449,408.449,408.449,408.449,1,,Spot,2.0,,,Image 1,133.0,,,
ABar,Intensity Mean,401.519,401.519,401.519,0.0,401.519,401.519,401.519,401.519,1,,Spot,2.0,,,Image 1,134.0,,,
ABar,Intensity Mean,380.321,380.321,380.321,0.0,380.321,380.321,380.321,380.321,1,,Spot,2.0,,,Image 1,135.0,,,
ABar,Intensity Mean,349.159,349.159,349.159,0.0,349.159,349.159,349.159,349.159,1,,Spot,2.0,,,Image 1,136.0,,,
ABar,Intensity Mean,365.456,365.456,365.456,0.0,365.456,365.456,365.456,365.456,1,,Spot,2.0,,,Image 1,137.0,,,
ABar,Intensity Mean,373.159,373.159,373.159,0.0,373.159,373.159,373.159,373.159,1,,Spot,2.0,,,Image 1,140.0,,,
ABar,Intensity Mean,374.391,374.391,374.391,0.0,374.391,374.391,374.391,374.391,1,,Spot,2.0,,,Image 1,141.0,,,
ABpr,Intensity Mean,298.818,298.818,298.818,0.0,298.818,298.818,298.818,298.818,1,,Spot,2.0,,,Image 1,58.0,,,
ABpr,Intensity Mean,342.413,342.413,342.413,0.0,342.413,342.413,342.413,342.413,1,,Spot,2.0,,,Image 1,59.0,,,
ABpr,Intensity Mean,429.449,429.449,429.449,0.0,429.449,429.449,429.449,429.449,1,,Spot,2.0,,,Image 1,60.0,,,
ABpr,Intensity Mean,428.933,428.933,428.933,0.0,428.933,428.933,428.933,428.933,1,,Spot,2.0,,,Image 1,61.0,,,
ABpr,Intensity Mean,392.312,392.312,392.312,0.0,392.312,392.312,392.312,392.312,1,,Spot,2.0,,,Image 1,62.0,,,
ABpr,Intensity Mean,507.632,507.632,507.632,0.0,507.632,507.632,507.632,507.632,1,,Spot,2.0,,,Image 1,63.0,,,
ABpr,Intensity Mean,417.0,541.562,479.281,62.281,479.281,448.172,510.453,958.562,2,,Spot,2.0,,,Image 1,64.0,,,
ABpr,Intensity Mean,488.468,643.405,565.937,77.468,565.937,527.188,604.688,1131.873,2,,Spot,2.0,,,Image 1,65.0,,,
ABpr,Intensity Mean,492.222,705.421,598.822,106.599,598.822,545.5,652.125,1197.643,2,,Spot,2.0,,,Image 1,66.0,,,
ABpr,Intensity Mean,563.154,694.692,628.923,65.769,628.923,596.062,661.812,1257.846,2,,Spot,2.0,,,Image 1,67.0,,,
ABpr,Intensity Mean,567.351,724.4,645.875,78.525,645.875,606.594,685.156,1291.751,2,,Spot,2.0,,,Image 1,68.0,,,
ABpr,Intensity Mean,713.895,839.065,776.48,62.585,776.48,745.219,807.781,1552.96,2,,Spot,2.0,,,Image 1,69.0,,,
ABpr,Intensity Mean,618.636,762.792,690.714,72.078,690.714,654.719,726.781,1381.429,2,,Spot,2.0,,,Image 1,70.0,,,
ABpr,Intensity Mean,600.175,823.079,711.627,111.452,711.627,655.906,767.344,1423.254,2,,Spot,2.0,,,Image 1,71.0,,,
ABpr,Intensity Mean,584.923,905.351,745.137,160.214,745.137,665.0,825.25,1490.274,2,,Spot,2.0,,,Image 1,72.0,,,
ABpr,Intensity Mean,749.0,830.342,789.671,40.671,789.671,769.359,810.016,1579.342,2,,Spot,2.0,,,Image 1,73.0,,,
ABpr,Intensity Mean,624.714,865.711,745.212,120.498,745.212,684.938,805.438,1490.425,2,,Spot,2.0,,,Image 1,74.0,,,
ABpr,Intensity Mean,602.101,1023.182,812.642,210.54,812.642,707.375,917.875,1625.283,2,,Spot,2.0,,,Image 1,75.0,,,
ABpr,Intensity Mean,585.139,912.0,748.57,163.43,748.57,666.875,830.375,1497.139,2,,Spot,2.0,,,Image 1,76.0,,,
ABpr,Intensity Mean,558.443,842.733,700.588,142.145,700.588,629.438,771.562,1401.176,2,,Spot,2.0,,,Image 1,77.0,,,
ABpr,Intensity Mean,588.87,895.377,742.124,153.253,742.124,665.5,818.75,1484.247,2,,Spot,2.0,,,Image 1,78.0,,,
ABpr,Intensity Mean,605.797,1040.949,823.373,217.576,823.373,714.625,932.125,1646.747,2,,Spot,2.0,,,Image 1,79.0,,,
ABpr,Intensity Mean,632.684,881.042,756.863,124.179,756.863,694.781,818.969,1513.726,2,,Spot,2.0,,,Image 1,80.0,,,
ABpr,Intensity Mean,671.988,946.0,808.994,137.006,808.994,740.438,877.562,1617.988,2,,Spot,2.0,,,Image 1,81.0,,,
ABpr,Intensity Mean,685.921,896.765,791.343,105.422,791.343,738.656,844.094,1582.687,2,,Spot,2.0,,,Image 1,82.0,,,
ABpr,Intensity Mean,627.987,1236.167,932.077,304.09,932.077,779.875,1084.125,1864.154,2,,Spot,2.0,,,Image 1,83.0,,,
ABpr,Intensity Mean,536.903,798.329,667.616,130.713,667.616,602.25,733.0,1335.232,2,,Spot,2.0,,,Image 1,84.0,,,
ABpr,Intensity Mean,778.879,907.468,843.174,64.295,843.174,811.062,875.312,1686.347,2,,Spot,2.0,,,Image 1,85.0,,,
ABpr,Intensity Mean,623.221,894.861,759.041,135.82,759.041,691.062,826.938,1518.082,2,,Spot,2.0,,,Image 1,86.0,,,
ABpr,Intensity Mean,685.506,973.775,829.641,144.134,829.641,757.688,901.812,1659.281,2,,Spot,2.0,,,Image 1,87.0,,,
ABpr,Intensity Mean,803.086,966.225,884.655,81.57,884.655,843.844,925.406,1769.311,2,,Spot,2.0,,,Image 1,88.0,,,
ABpr,Intensity Mean,622.103,880.5,751.301,129.199,751.301,686.75,816.0,1502.603,2,,Spot,2.0,,,Image 1,89.0,,,
ABpr,Intensity Mean,607.094,797.638,702.366,95.272,702.366,654.719,750.031,1404.732,2,,Spot,2.0,,,Image 1,90.0,,,
ABpr,Intensity Mean,653.456,874.692,764.074,110.618,764.074,708.75,819.375,1528.148,2,,Spot,2.0,,,Image 1,91.0,,,
ABpr,Intensity Mean,614.281,736.155,675.218,60.937,675.218,644.75,705.688,1350.436,2,,Spot,2.0,,,Image 1,92.0,,,
ABpr,Intensity Mean,646.461,676.315,661.388,14.927,661.388,653.926,668.855,1322.776,2,,Spot,2.0,,,Image 1,93.0,,,
ABpr,Intensity Mean,746.518,859.769,803.144,56.625,803.144,774.844,831.469,1606.288,2,,Spot,2.0,,,Image 1,94.0,,,
ABpr,Intensity Mean,778.355,878.218,828.287,49.931,828.287,803.312,853.25,1656.573,2,,Spot,2.0,,,Image 1,95.0,,,
ABpr,Intensity Mean,704.542,729.299,716.92,12.379,716.92,710.73,723.113,1433.84,2,,Spot,2.0,,,Image 1,96.0,,,
ABpr,Intensity Mean,639.382,715.296,677.339,37.957,677.339,658.375,696.312,1354.679,2,,Spot,2.0,,,Image 1,97.0,,,
ABpr,Intensity Mean,699.421,737.123,718.272,18.851,718.272,708.844,727.688,1436.545,2,,Spot,2.0,,,Image 1,98.0,,,
ABpr,Intensity Mean,654.329,748.883,701.606,47.277,701.606,677.984,725.266,1403.212,2,,Spot,2.0,,,Image 1,99.0,,,
ABpr,Intensity Mean,637.521,717.842,677.682,40.16,677.682,657.609,697.766,1355.363,2,,Spot,2.0,,,Image 1,100.0,,,
ABpr,Intensity Mean,680.2,735.532,707.866,27.666,707.866,694.039,721.711,1415.732,2,,Spot,2.0,,,Image 1,101.0,,,
ABpr,Intensity Mean,652.266,689.362,670.814,18.548,670.814,661.539,680.086,1341.628,2,,Spot,2.0,,,Image 1,102.0,,,
ABpr,Intensity Mean,713.671,766.59,740.13,26.459,740.13,726.898,753.352,1480.261,2,,Spot,2.0,,,Image 1,103.0,,,
ABpr,Intensity Mean,640.087,643.333,641.71,1.623,641.71,640.898,642.521,1283.42,2,,Spot,2.0,,,Image 1,104.0,,,
ABpr,Intensity Mean,593.7,624.988,609.344,15.644,609.344,601.523,617.164,1218.688,2,,Spot,2.0,,,Image 1,105.0,,,
ABpr,Intensity Mean,631.231,657.143,644.187,12.956,644.187,637.707,650.668,1288.374,2,,Spot,2.0,,,Image 1,106.0,,,
ABpr,Intensity Mean,645.392,774.312,709.852,64.46,709.852,677.656,742.094,1419.704,2,,Spot,2.0,,,Image 1,107.0,,,
ABpr,Intensity Mean,616.577,680.506,648.542,31.965,648.542,632.578,664.547,1297.083,2,,Spot,2.0,,,Image 1,108.0,,,
ABpr,Intensity Mean,617.924,734.757,676.34,58.416,676.34,647.125,705.562,1352.681,2,,Spot,2.0,,,Image 1,109.0,,,
ABpr,Intensity Mean,608.835,681.974,645.405,36.569,645.405,627.125,663.688,1290.809,2,,Spot,2.0,,,Image 1,110.0,,,
ABpr,Intensity Mean,581.385,666.359,623.872,42.487,623.872,602.641,645.109,1247.744,2,,Spot,2.0,,,Image 1,111.0,,,
ABpr,Intensity Mean,569.909,620.256,595.083,25.174,595.083,582.508,607.68,1190.166,2,,Spot,2.0,,,Image 1,112.0,,,
ABpr,Intensity Mean,576.244,576.987,576.615,0.371,576.615,576.429,576.801,1153.23,2,,Spot,2.0,,,Image 1,113.0,,,
ABpr,Intensity Mean,565.395,594.564,579.979,14.585,579.979,572.691,587.277,1159.959,2,,Spot,2.0,,,Image 1,114.0,,,
ABpr,Intensity Mean,531.453,627.299,579.376,47.923,579.376,555.422,603.328,1158.752,2,,Spot,2.0,,,Image 1,115.0,,,
ABpr,Intensity Mean,560.354,587.671,574.013,13.658,574.013,567.18,580.836,1148.025,2,,Spot,2.0,,,Image 1,116.0,,,
ABpr,Intensity Mean,505.015,572.391,538.703,33.688,538.703,521.875,555.562,1077.406,2,,Spot,2.0,,,Image 1,117.0,,,
ABpr,Intensity Mean,537.984,652.895,595.439,57.455,595.439,566.703,624.172,1190.879,2,,Spot,2.0,,,Image 1,118.0,,,
ABpr,Intensity Mean,531.375,545.974,538.674,7.299,538.674,535.027,542.324,1077.349,2,,Spot,2.0,,,Image 1,119.0,,,
ABpr,Intensity Mean,505.805,544.987,525.396,19.591,525.396,515.594,535.188,1050.792,2,,Spot,2.0,,,Image 1,120.0,,,
ABpr,Intensity Mean,553.36,809.217,681.289,127.929,681.289,617.312,745.188,1362.577,2,,Spot,2.0,,,Image 1,121.0,,,
ABpr,Intensity Mean,524.962,616.051,570.506,45.544,570.506,547.734,593.266,1141.013,2,,Spot,2.0,,,Image 1,122.0,,,
ABpr,Intensity Mean,550.231,615.615,582.923,32.692,582.923,566.562,599.25,1165.846,2,,Spot,2.0,,,Image 1,123.0,,,
ABpr,Intensity Mean,557.938,595.436,576.687,18.749,576.687,567.32,586.055,1153.373,2,,Spot,2.0,,,Image 1,124.0,,,
ABpr,Intensity Mean,484.952,591.975,538.463,53.512,538.463,511.719,565.219,1076.926,2,,Spot,2.0,,,Image 1,125.0,,,
