Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time
Ellipticity (prolate),0.075,0.44,0.221,0.117,0.221,0.123,0.241,2.21,10,,Surface,,,,,,94
Ellipticity (prolate),0.06,0.426,0.23,0.118,0.216,0.137,0.287,2.302,10,,Surface,,,,,,95
Ellipticity (prolate),0.071,0.459,0.208,0.124,0.201,0.104,0.227,2.081,10,,Surface,,,,,,96
Ellipticity (prolate),0.066,0.449,0.214,0.113,0.201,0.134,0.234,2.144,10,,Surface,,,,,,97
Ellipticity (prolate),0.073,0.423,0.217,0.104,0.221,0.162,0.227,2.171,10,,Surface,,,,,,98
Ellipticity (prolate),0.087,0.418,0.23,0.106,0.208,0.173,0.254,2.296,10,,Surface,,,,,,99
Ellipticity (prolate),0.098,0.423,0.233,0.102,0.248,0.141,0.266,2.333,10,,Surface,,,,,,100
Ellipticity (prolate),0.054,0.418,0.234,0.11,0.227,0.161,0.311,2.342,10,,Surface,,,,,,101
Ellipticity (prolate),0.088,0.413,0.214,0.095,0.187,0.17,0.227,2.137,10,,Surface,,,,,,102
Ellipticity (prolate),0.065,0.401,0.204,0.105,0.194,0.144,0.231,2.044,10,,Surface,,,,,,103
Ellipticity (prolate),0.083,0.511,0.221,0.127,0.2,0.13,0.225,2.208,10,,Surface,,,,,,104
Ellipticity (prolate),0.09,0.437,0.204,0.09,0.2,0.167,0.222,2.04,10,,Surface,,,,,,105
Ellipticity (prolate),0.079,0.448,0.215,0.103,0.207,0.161,0.225,2.15,10,,Surface,,,,,,106
Ellipticity (prolate),0.09,0.45,0.217,0.109,0.192,0.149,0.226,2.167,10,,Surface,,,,,,107
Ellipticity (prolate),0.095,0.436,0.215,0.096,0.215,0.159,0.225,1.936,9,,Surface,,,,,,108
Ellipticity (prolate),0.076,0.437,0.222,0.108,0.207,0.168,0.217,2.225,10,,Surface,,,,,,109
Ellipticity (prolate),0.097,0.403,0.216,0.087,0.219,0.173,0.253,1.94,9,,Surface,,,,,,110
Ellipticity (prolate),0.087,0.407,0.215,0.096,0.205,0.156,0.232,2.155,10,,Surface,,,,,,111
Ellipticity (prolate),0.096,0.437,0.209,0.096,0.217,0.14,0.238,1.884,9,,Surface,,,,,,112
Ellipticity (prolate),0.096,0.497,0.249,0.131,0.223,0.155,0.258,2.24,9,,Surface,,,,,,113
Ellipticity (prolate),0.089,0.612,0.248,0.15,0.21,0.163,0.249,2.476,10,,Surface,,,,,,114
Ellipticity (prolate),0.083,0.421,0.218,0.099,0.213,0.154,0.236,2.181,10,,Surface,,,,,,115
Ellipticity (prolate),0.088,0.527,0.231,0.132,0.193,0.135,0.241,2.31,10,,Surface,,,,,,116
Ellipticity (prolate),0.098,0.405,0.211,0.097,0.217,0.126,0.247,1.69,8,,Surface,,,,,,117
Ellipticity (prolate),0.088,0.411,0.229,0.105,0.211,0.16,0.312,2.288,10,,Surface,,,,,,118
Ellipticity (prolate),0.073,0.539,0.238,0.131,0.224,0.159,0.251,2.376,10,,Surface,,,,,,119
Ellipticity (prolate),0.071,0.482,0.222,0.125,0.222,0.132,0.238,2.221,10,,Surface,,,,,,120
Ellipticity (prolate),0.081,0.384,0.196,0.086,0.215,0.125,0.232,1.761,9,,Surface,,,,,,121
Ellipticity (prolate),0.081,0.359,0.212,0.084,0.24,0.159,0.251,1.909,9,,Surface,,,,,,122
Ellipticity (prolate),0.079,0.624,0.237,0.149,0.212,0.17,0.228,2.365,10,,Surface,,,,,,123
Ellipticity (prolate),0.075,0.372,0.203,0.084,0.211,0.133,0.231,1.824,9,,Surface,,,,,,124
Ellipticity (prolate),0.1,0.38,0.218,0.077,0.233,0.186,0.24,1.965,9,,Surface,,,,,,125
Ellipticity (prolate),0.098,0.375,0.213,0.082,0.214,0.157,0.241,1.916,9,,Surface,,,,,,126
Ellipticity (prolate),0.083,0.367,0.198,0.083,0.183,0.163,0.241,1.78,9,,Surface,,,,,,127
Ellipticity (prolate),0.07,0.299,0.191,0.077,0.209,0.152,0.242,1.72,9,,Surface,,,,,,128
Ellipticity (prolate),0.063,0.329,0.197,0.086,0.234,0.136,0.245,1.776,9,,Surface,,,,,,129
Ellipticity (prolate),0.074,0.391,0.211,0.092,0.224,0.148,0.235,1.895,9,,Surface,,,,,,130
Ellipticity (prolate),0.058,0.364,0.188,0.089,0.195,0.13,0.226,1.503,8,,Surface,,,,,,131
Ellipticity (prolate),0.045,0.324,0.193,0.085,0.223,0.13,0.246,1.738,9,,Surface,,,,,,132
Ellipticity (prolate),0.074,0.36,0.204,0.082,0.221,0.152,0.245,1.837,9,,Surface,,,,,,133
Ellipticity (prolate),0.084,0.355,0.198,0.084,0.219,0.111,0.243,1.78,9,,Surface,,,,,,134
Ellipticity (prolate),0.05,0.368,0.214,0.099,0.221,0.153,0.266,1.709,8,,Surface,,,,,,135
Ellipticity (prolate),0.067,0.353,0.196,0.077,0.211,0.137,0.227,1.76,9,,Surface,,,,,,136
Ellipticity (prolate),0.045,0.344,0.194,0.088,0.209,0.161,0.255,1.748,9,,Surface,,,,,,137
Ellipticity (prolate),0.055,0.365,0.204,0.095,0.229,0.135,0.246,1.84,9,,Surface,,,,,,138
Ellipticity (prolate),0.097,0.356,0.21,0.074,0.223,0.19,0.243,1.887,9,,Surface,,,,,,139
Ellipticity (prolate),0.052,0.332,0.205,0.094,0.232,0.144,0.29,1.841,9,,Surface,,,,,,140
Ellipticity (prolate),0.086,0.359,0.223,0.084,0.235,0.18,0.272,2.007,9,,Surface,,,,,,141
Ellipticity (prolate),0.107,0.34,0.209,0.077,0.21,0.138,0.253,1.669,8,,Surface,,,,,,142
Ellipticity (prolate),0.08,0.346,0.234,0.085,0.253,0.176,0.274,2.103,9,,Surface,,,,,,143
Ellipticity (prolate),0.131,0.331,0.227,0.07,0.24,0.159,0.284,1.817,8,,Surface,,,,,,144
Ellipticity (prolate),0.125,0.366,0.22,0.073,0.207,0.173,0.262,1.982,9,,Surface,,,,,,145
Ellipticity (prolate),0.072,0.369,0.224,0.08,0.229,0.214,0.256,2.018,9,,Surface,,,,,,146
Ellipticity (prolate),0.109,0.371,0.23,0.078,0.221,0.194,0.278,2.066,9,,Surface,,,,,,147
Ellipticity (prolate),0.113,0.393,0.225,0.081,0.216,0.191,0.259,2.027,9,,Surface,,,,,,148
Ellipticity (prolate),0.084,0.368,0.233,0.106,0.244,0.147,0.33,1.865,8,,Surface,,,,,,149
Ellipticity (prolate),0.095,0.384,0.221,0.087,0.221,0.16,0.278,1.99,9,,Surface,,,,,,150
Ellipticity (prolate),0.121,0.391,0.244,0.101,0.228,0.164,0.324,1.951,8,,Surface,,,,,,151
Ellipticity (prolate),0.079,0.411,0.238,0.096,0.23,0.184,0.284,1.902,8,,Surface,,,,,,152
Ellipticity (prolate),0.09,0.37,0.228,0.086,0.219,0.175,0.272,1.825,8,,Surface,,,,,,153
Ellipticity (prolate),0.047,0.372,0.222,0.101,0.233,0.176,0.282,1.78,8,,Surface,,,,,,154
Ellipticity (prolate),0.091,0.351,0.247,0.088,0.249,0.193,0.334,1.978,8,,Surface,,,,,,155
Ellipticity (prolate),0.098,0.346,0.215,0.085,0.18,0.16,0.287,1.721,8,,Surface,,,,,,156
Ellipticity (prolate),0.076,0.393,0.251,0.1,0.255,0.194,0.322,2.004,8,,Surface,,,,,,157
Ellipticity (prolate),0.051,0.377,0.241,0.115,0.25,0.173,0.347,1.926,8,,Surface,,,,,,158
Ellipticity (prolate),0.088,0.374,0.251,0.106,0.248,0.185,0.363,2.009,8,,Surface,,,,,,159
Ellipticity (prolate),0.065,0.391,0.242,0.11,0.242,0.176,0.326,1.938,8,,Surface,,,,,,160
Ellipticity (prolate),0.079,0.367,0.226,0.098,0.226,0.165,0.287,1.805,8,,Surface,,,,,,161
Ellipticity (prolate),0.086,0.418,0.255,0.116,0.26,0.168,0.36,2.043,8,,Surface,,,,,,162
Ellipticity (prolate),0.1,0.386,0.251,0.098,0.246,0.184,0.325,2.009,8,,Surface,,,,,,163
Ellipticity (prolate),0.063,0.411,0.248,0.116,0.241,0.175,0.354,1.983,8,,Surface,,,,,,164
Ellipticity (prolate),0.092,0.392,0.252,0.095,0.247,0.199,0.318,2.014,8,,Surface,,,,,,165
Ellipticity (prolate),0.1,0.414,0.267,0.107,0.262,0.201,0.362,2.136,8,,Surface,,,,,,166
Ellipticity (prolate),0.116,0.435,0.261,0.104,0.213,0.2,0.372,2.346,9,,Surface,,,,,,167
Ellipticity (prolate),0.095,0.424,0.266,0.113,0.261,0.186,0.373,2.128,8,,Surface,,,,,,168
Ellipticity (prolate),0.058,0.41,0.243,0.111,0.246,0.184,0.3,1.943,8,,Surface,,,,,,169
Ellipticity (prolate),0.087,0.383,0.245,0.107,0.238,0.17,0.342,1.958,8,,Surface,,,,,,170
Ellipticity (prolate),0.046,0.438,0.246,0.117,0.251,0.192,0.314,1.969,8,,Surface,,,,,,171
Ellipticity (prolate),0.073,0.436,0.246,0.107,0.24,0.204,0.288,1.966,8,,Surface,,,,,,172
Ellipticity (prolate),0.073,0.443,0.263,0.12,0.257,0.189,0.37,2.108,8,,Surface,,,,,,173
Intensity Max,182,250,216,34,216,199.031,233.031,432,2,,Surface,1,,,Image 1,,1
Intensity Max,228,231,229.5,1.5,229.5,228.751,230.251,459,2,,Surface,2,,,Image 1,,1
Intensity Max,190,193,191.5,1.5,191.5,190.751,192.251,383,2,,Surface,1,,,Image 1,,2
Intensity Max,263,306,284.5,21.5,284.5,273.766,295.266,569,2,,Surface,2,,,Image 1,,2
Intensity Max,180,196,188,8,188,184.008,192.008,376,2,,Surface,1,,,Image 1,,3
Intensity Max,261,261,261,0,261,261,261,522,2,,Surface,2,,,Image 1,,3
Intensity Max,169,179,174,5,174,171.504,176.504,348,2,,Surface,1,,,Image 1,,4
Intensity Max,296,330,313,17,313,304.516,321.516,626,2,,Surface,2,,,Image 1,,4
Intensity Max,185,203,194,9,194,189.508,198.508,388,2,,Surface,1,,,Image 1,,5
Intensity Max,325,330,327.5,2.5,327.5,326.252,328.752,655,2,,Surface,2,,,Image 1,,5
Intensity Max,224,249,236.5,12.5,236.5,230.258,242.758,473,2,,Surface,1,,,Image 1,,6
Intensity Max,395,434,414.5,19.5,414.5,404.766,424.266,829,2,,Surface,2,,,Image 1,,6
Intensity Max,252,320,286,34,286,269.031,303.031,572,2,,Surface,1,,,Image 1,,7
Intensity Max,435,469,452,17,452,443.516,460.516,904,2,,Surface,2,,,Image 1,,7
Intensity Max,248,256,252,4,252,250.004,254.004,504,2,,Surface,1,,,Image 1,,8
Intensity Max,400,438,419,19,419,409.516,428.516,838,2,,Surface,2,,,Image 1,,8
Intensity Max,193,275,234,41,234,213.531,254.531,468,2,,Surface,1,,,Image 1,,9
Intensity Max,323,360,341.5,18.5,341.5,332.266,350.766,683,2,,Surface,2,,,Image 1,,9
Intensity Max,206,210,208,2,208,207.002,209.002,416,2,,Surface,1,,,Image 1,,10
Intensity Max,327,382,354.5,27.5,354.5,340.766,368.266,709,2,,Surface,2,,,Image 1,,10
Intensity Max,164,183,173.5,9.5,173.5,168.758,178.258,347,2,,Surface,1,,,Image 1,,11
Intensity Max,262,294,278,16,278,270.016,286.016,556,2,,Surface,2,,,Image 1,,11
Intensity Max,198,198,198,0,198,198,198,198,1,,Surface,1,,,Image 1,,12
Intensity Max,307,307,307,0,307,307,307,307,1,,Surface,2,,,Image 1,,12
Intensity Max,166,166,166,0,166,166,166,166,1,,Surface,1,,,Image 1,,13
Intensity Max,306,306,306,0,306,306,306,306,1,,Surface,2,,,Image 1,,13
Intensity Max,159,170,164.5,5.5,164.5,161.754,167.254,329,2,,Surface,1,,,Image 1,,15
Intensity Max,239,246,242.5,3.5,242.5,240.752,244.252,485,2,,Surface,2,,,Image 1,,15
Intensity Max,146,150,148,2,148,147.002,149.002,296,2,,Surface,1,,,Image 1,,16
Intensity Max,254,282,268,14,268,261.008,275.008,536,2,,Surface,2,,,Image 1,,16
Intensity Max,151,172,159.75,7.758,158,154.758,163.008,639,4,,Surface,1,,,Image 1,,17
Intensity Max,223,279,247,20.797,243,232.766,257.266,988,4,,Surface,2,,,Image 1,,17
Intensity Max,150,169,159,7.778,158.5,152.258,165.258,636,4,,Surface,1,,,Image 1,,18
Intensity Max,278,301,292.75,8.786,296,290.758,298.008,1171,4,,Surface,2,,,Image 1,,18
Intensity Max,156,167,161,4.301,160.5,157.504,164.004,644,4,,Surface,1,,,Image 1,,19
Intensity Max,275,337,300.5,24.398,295,280.266,315.266,1202,4,,Surface,2,,,Image 1,,19
Intensity Max,147,170,159,11.023,159.5,148.508,170,636,4,,Surface,1,,,Image 1,,20
Intensity Max,269,391,314,47.376,298,278.781,333.281,1256,4,,Surface,2,,,Image 1,,20
Intensity Max,156,173,165.75,7.084,167,160.508,172.258,663,4,,Surface,1,,,Image 1,,21
Intensity Max,311,409,344.75,39.613,329.5,312.531,361.781,1379,4,,Surface,2,,,Image 1,,21
Intensity Max,150,182,163.25,13.103,160.5,151.516,172.266,653,4,,Surface,1,,,Image 1,,22
Intensity Max,279,491,357.5,80.961,330,303.062,384.562,1430,4,,Surface,2,,,Image 1,,22
Intensity Max,152,167,158.25,5.847,157,153.504,161.754,633,4,,Surface,1,,,Image 1,,23
Intensity Max,289,844,501,223.458,435.5,309.5,627.5,2004,4,,Surface,2,,,Image 1,,23
Intensity Max,153,176,161,8.916,157.5,155.258,163.258,644,4,,Surface,1,,,Image 1,,24
Intensity Max,300,649,428.5,135.559,382.5,327.875,483.375,1714,4,,Surface,2,,,Image 1,,24
Intensity Max,147,168,155.75,8.408,154,148.508,161.258,623,4,,Surface,1,,,Image 1,,25
Intensity Max,247,698,436.5,187.367,400.5,265.125,572.125,1746,4,,Surface,2,,,Image 1,,25
Intensity Max,151,156,153.5,2.5,153.5,152.252,154.752,307,2,,Surface,1,,,Image 1,,26
Intensity Max,339,613,476,137,476,407.625,544.625,952,2,,Surface,2,,,Image 1,,26
Intensity Max,158,169,163.5,5.5,163.5,160.754,166.254,327,2,,Surface,1,,,Image 1,,27
Intensity Max,278,306,292,14,292,285.008,299.008,584,2,,Surface,2,,,Image 1,,27
Intensity Max,158,161,159.5,1.5,159.5,158.751,160.251,319,2,,Surface,1,,,Image 1,,28
Intensity Max,288,310,299,11,299,293.508,304.508,598,2,,Surface,2,,,Image 1,,28
Intensity Max,146,172,158.25,10.639,157.5,149.008,166.758,633,4,,Surface,1,,,Image 1,,29
Intensity Max,267,346,307,27.955,307.5,296.281,318.281,1228,4,,Surface,2,,,Image 1,,29
Intensity Max,143,168,153.667,10.53,150,146.508,159.008,461,3,,Surface,1,,,Image 1,,30
Intensity Max,313,481,401.667,68.903,411,362.062,446.062,1205,3,,Surface,2,,,Image 1,,30
Intensity Max,138,177,160.75,15.254,164,151.516,173.266,643,4,,Surface,1,,,Image 1,,31
Intensity Max,214,782,421.75,215.75,345.5,291.5,476.25,1687,4,,Surface,2,,,Image 1,,31
Intensity Max,150,163,156,5.612,155.5,150.754,160.754,624,4,,Surface,1,,,Image 1,,32
Intensity Max,181,837,406,253.837,303,266.75,442.75,1624,4,,Surface,2,,,Image 1,,32
Intensity Max,145,174,161,10.654,162.5,155.508,168.008,644,4,,Surface,1,,,Image 1,,33
Intensity Max,210,1334,564.25,451.107,356.5,268.25,653.5,2257,4,,Surface,2,,,Image 1,,33
Intensity Max,146,194,159.6,17.693,154,147.016,157.016,798,5,,Surface,1,,,Image 1,,34
Intensity Max,276,2496,942.4,846.502,376,363,1203,4712,5,,Surface,2,,,Image 1,,34
Intensity Max,142,171,152.25,11.3,148,144.258,156.008,609,4,,Surface,1,,,Image 1,,35
Intensity Max,523,2835,1665.25,1008.242,1651.5,743.5,2574,6661,4,,Surface,2,,,Image 1,,35
Intensity Max,148,160,152.5,4.717,151,148.754,154.754,610,4,,Surface,1,,,Image 1,,36
Intensity Max,799,4066,2262.5,1191.22,2092.5,1519,2837,9050,4,,Surface,2,,,Image 1,,36
Intensity Max,132,163,148.333,10.812,148,141.258,157.008,890,6,,Surface,1,,,Image 1,,37
Intensity Max,321,4721,1768.667,1549.326,1161.5,617,2400,10612,6,,Surface,2,,,Image 1,,37
Intensity Max,146,172,157.25,10.756,155.5,147.508,165.258,629,4,,Surface,1,,,Image 1,,38
Intensity Max,1048,4681,2528.5,1376.996,2192.5,1520,3202,10114,4,,Surface,2,,,Image 1,,38
Intensity Max,131,167,146.714,10.78,148,141.016,149.516,1027,7,,Surface,1,,,Image 1,,39
Intensity Max,237,3910,1659.714,1349.922,1266,385,2718,11618,7,,Surface,2,,,Image 1,,39
Intensity Max,140,170,156.8,10.907,160,149.008,165.008,784,5,,Surface,1,,,Image 1,,40
Intensity Max,778,2778,2040.4,707.313,2397,1791,2459,10202,5,,Surface,2,,,Image 1,,40
Intensity Max,146,178,158.6,11.672,155,149.016,165.016,793,5,,Surface,1,,,Image 1,,41
Intensity Max,1082,3164,1935.2,888.542,1363,1209,2859,9676,5,,Surface,2,,,Image 1,,41
Intensity Max,142,181,157.25,14.703,153,147.266,163.016,629,4,,Surface,1,,,Image 1,,42
Intensity Max,341,2760,1331.25,971.137,1112,491,1954,5325,4,,Surface,2,,,Image 1,,42
Intensity Max,142,173,150.4,11.672,145,142.008,150.008,752,5,,Surface,1,,,Image 1,,43
Intensity Max,214,3196,1016.4,1122.995,360,325,989,5082,5,,Surface,2,,,Image 1,,43
Intensity Max,143,168,153.5,9.251,151.5,145.508,160.508,921,6,,Surface,1,,,Image 1,,44
Intensity Max,273,3825,1849,1457.83,1574,461.5,3213,11094,6,,Surface,2,,,Image 1,,44
Intensity Max,140,159,149.8,8.085,151,141.008,158.008,749,5,,Surface,1,,,Image 1,,45
Intensity Max,204,4020,1205,1447.302,341,313,1149,6025,5,,Surface,2,,,Image 1,,45
Intensity Max,145,184,154.5,13.598,148.5,146.266,153.766,927,6,,Surface,1,,,Image 1,,46
Intensity Max,230,4520,1809.667,1830.617,806,383,3392,10858,6,,Surface,2,,,Image 1,,46
Intensity Max,146,165,154,8.042,151,148.508,158.008,462,3,,Surface,1,,,Image 1,,47
Intensity Max,998,3350,1784,1107.332,1004,1002,2178,5352,3,,Surface,2,,,Image 1,,47
Intensity Max,145,166,151.25,8.584,147,145.758,152.508,605,4,,Surface,1,,,Image 1,,48
Intensity Max,480,4152,2246.75,1510.487,2177.5,938.5,3487,8987,4,,Surface,2,,,Image 1,,48
Intensity Max,145,158,151.333,5.312,151,148.004,154.504,454,3,,Surface,1,,,Image 1,,49
Intensity Max,305,3163,1637.333,1174.755,1444,875,2304,4912,3,,Surface,2,,,Image 1,,49
Intensity Max,147,171,159.75,10.848,160.5,150.008,170.258,639,4,,Surface,1,,,Image 1,,50
Intensity Max,316,2972,1826.25,1095.282,2008.5,1020.5,2815.5,7305,4,,Surface,2,,,Image 1,,50
Intensity Max,145,164,152,7.583,149.5,145.758,155.758,608,4,,Surface,1,,,Image 1,,51
Intensity Max,305,3953,1961.5,1341.86,1794,1071.5,2684,7846,4,,Surface,2,,,Image 1,,51
Intensity Max,147,158,153.75,4.323,155,151.504,157.254,615,4,,Surface,1,,,Image 1,,52
Intensity Max,294,3186,2068.25,1074.842,2396.5,1823.5,2642.5,8273,4,,Surface,2,,,Image 1,,52
Intensity Max,142,169,152,8.332,149,147.008,155.008,1064,7,,Surface,1,,,Image 1,,53
Intensity Max,242,3115,1100.714,1100.198,431,268,1692,7705,7,,Surface,2,,,Image 1,,53
Intensity Max,139,161,145.714,7.704,144,139.508,148.508,1020,7,,Surface,1,,,Image 1,,54
Intensity Max,222,2850,1059.286,1037.016,481,398,1534,7415,7,,Surface,2,,,Image 1,,54
Intensity Max,131,157,146.222,7.969,145,140.008,153.008,1316,9,,Surface,1,,,Image 1,,55
Intensity Max,266,3040,1114,952.076,510,371,1733,10026,9,,Surface,2,,,Image 1,,55
Intensity Max,135,155,145.5,7.089,146.5,139.508,151.258,1164,8,,Surface,1,,,Image 1,,56
Intensity Max,295,2773,1072,758.744,992,402.5,1359,8576,8,,Surface,2,,,Image 1,,56
Intensity Max,136,181,151.111,14.083,148,139.016,160.016,1360,9,,Surface,1,,,Image 1,,57
Intensity Max,284,2215,1147.111,725.402,963,682.5,1925.5,10324,9,,Surface,2,,,Image 1,,57
Intensity Max,136,162,144.778,8.162,143,139.008,146.008,1303,9,,Surface,1,,,Image 1,,58
Intensity Max,277,3168,1321.778,982.352,1051,443,2021,11896,9,,Surface,2,,,Image 1,,58
Intensity Max,134,157,145.333,8.138,143,140.008,154.008,1308,9,,Surface,1,,,Image 1,,59
Intensity Max,267,3193,1313.222,1024.457,868,459,2331,11819,9,,Surface,2,,,Image 1,,59
Intensity Max,134,155,145.333,7.04,144,140.008,151.008,1308,9,,Surface,1,,,Image 1,,60
Intensity Max,231,3867,1457.556,1247.533,810,341,2589,13118,9,,Surface,2,,,Image 1,,60
Intensity Max,137,155,147.25,6.869,148.5,140.758,153.508,1178,8,,Surface,1,,,Image 1,,61
Intensity Max,274,3188,1488.875,1127.076,1171,411.5,2490.5,11911,8,,Surface,2,,,Image 1,,61
Intensity Max,135,156,144.625,6.744,145,139.758,148.758,1157,8,,Surface,1,,,Image 1,,62
Intensity Max,301,2966,1494.375,1037.273,1421.5,438.5,2332,11955,8,,Surface,2,,,Image 1,,62
Intensity Max,135,163,147.125,9.02,146,141.508,151.258,1177,8,,Surface,1,,,Image 1,,63
Intensity Max,283,2955,1520.25,965.15,1409,714,2465.5,12162,8,,Surface,2,,,Image 1,,63
Intensity Max,133,158,144.625,7.466,145,138.758,149.258,1157,8,,Surface,1,,,Image 1,,64
Intensity Max,290,3778,1725.625,1244.384,1809,426,2516.5,13805,8,,Surface,2,,,Image 1,,64
Intensity Max,141,170,151.25,8.437,148,146.758,153.508,1210,8,,Surface,1,,,Image 1,,65
Intensity Max,246,3809,1813.875,1290.146,1847,489,2874,14511,8,,Surface,2,,,Image 1,,65
Intensity Max,136,167,148.857,9.187,148,143.508,152.008,1042,7,,Surface,1,,,Image 1,,66
Intensity Max,499,3663,2067.143,1157.417,1841,1132,3103,14470,7,,Surface,2,,,Image 1,,66
Intensity Max,137,170,151.333,11.025,153.5,142.516,154.766,908,6,,Surface,1,,,Image 1,,67
Intensity Max,697,2948,2094.667,774.936,2366,1680,2647.5,12568,6,,Surface,2,,,Image 1,,67
Intensity Max,139,154,144.5,4.924,143,141.254,146.254,867,6,,Surface,1,,,Image 1,,68
Intensity Max,647,3419,2309,1034.289,2611,1538.5,3191.5,13854,6,,Surface,2,,,Image 1,,68
Intensity Max,138,154,147.167,5.305,147.5,144.508,151.258,883,6,,Surface,1,,,Image 1,,69
Intensity Max,624,3182,2011.667,854.449,2329.5,1444.5,2425,12070,6,,Surface,2,,,Image 1,,69
Intensity Max,129,166,149.167,11.852,150.5,143.016,156.516,895,6,,Surface,1,,,Image 1,,70
Intensity Max,700,3425,2033.333,866.975,2116,1502.5,2438.5,12200,6,,Surface,2,,,Image 1,,70
Intensity Max,139,156,148.833,5.177,150,147.508,151.008,893,6,,Surface,1,,,Image 1,,71
Intensity Max,837,3866,2388.333,1039.947,2696,1574,2951,14330,6,,Surface,2,,,Image 1,,71
Intensity Max,137,165,146.5,9.946,142,139.258,151.508,879,6,,Surface,1,,,Image 1,,72
Intensity Max,444,3759,2379.667,1135.329,2740,1691,3126,14278,6,,Surface,2,,,Image 1,,72
Intensity Max,141,157,149.5,6.344,149.5,144.258,155.508,897,6,,Surface,1,,,Image 1,,73
Intensity Max,684,4744,2595.833,1391.039,2479,1556,3575,15575,6,,Surface,2,,,Image 1,,73
Intensity Max,134,157,145.375,8.674,145.5,136.758,152.508,1163,8,,Surface,1,,,Image 1,,74
Intensity Max,193,3742,1811.75,1307.528,1847.5,519,2837.5,14494,8,,Surface,2,,,Image 1,,74
Intensity Max,129,160,146,9.487,147.5,139.258,153.258,1168,8,,Surface,1,,,Image 1,,75
Intensity Max,206,4080,1721.5,1269.82,1686,665.5,2476.5,13772,8,,Surface,2,,,Image 1,,75
Intensity Max,136,155,144.25,6.036,144.5,139.258,148.258,1154,8,,Surface,1,,,Image 1,,76
Intensity Max,216,3379,1664.75,1130.446,1704,690.5,2465.5,13318,8,,Surface,2,,,Image 1,,76
Intensity Max,130,164,142.7,11,141,135.266,145.016,1427,10,,Surface,1,,,Image 1,,77
Intensity Max,216,3058,1343,1188.725,675.5,262,2611,13430,10,,Surface,2,,,Image 1,,77
Intensity Max,128,163,145.222,10.901,143,137.016,154.016,1307,9,,Surface,1,,,Image 1,,78
Intensity Max,223,4098,1478.556,1233.1,970,343,2265,13307,9,,Surface,2,,,Image 1,,78
Intensity Max,131,153,142.5,6.697,142,138.008,147.508,1425,10,,Surface,1,,,Image 1,,79
Intensity Max,264,3219,1355.4,1088.298,1102,321,2295,13554,10,,Surface,2,,,Image 1,,79
Intensity Max,135,163,146.889,8.517,144,144.008,149.008,1322,9,,Surface,1,,,Image 1,,80
Intensity Max,264,2630,1276.889,846.953,1021,489,2103,11492,9,,Surface,2,,,Image 1,,80
Intensity Max,128,158,144.7,8.545,144.5,140.008,148.508,1447,10,,Surface,1,,,Image 1,,81
Intensity Max,236,4203,1545.2,1437.643,916,345,2302.5,15452,10,,Surface,2,,,Image 1,,81
Intensity Max,133,162,148.111,9.678,149,142.008,156.008,1333,9,,Surface,1,,,Image 1,,82
Intensity Max,237,3206,1518.111,1187.948,924,371,2989,13663,9,,Surface,2,,,Image 1,,82
Intensity Max,131,165,145.8,9.928,145.5,142.516,148.516,1458,10,,Surface,1,,,Image 1,,83
Intensity Max,266,3334,1341.3,1156.255,792.5,525,2127,13413,10,,Surface,2,,,Image 1,,83
Intensity Max,133,163,147.9,8.336,150,142.508,152.758,1479,10,,Surface,1,,,Image 1,,84
Intensity Max,290,3720,1386.6,1194.959,766,640,2142,13866,10,,Surface,2,,,Image 1,,84
Intensity Max,131,150,141.3,5.883,141.5,140.008,145.258,1413,10,,Surface,1,,,Image 1,,85
Intensity Max,376,3834,1422.2,1277.437,748.5,501.5,2491.5,14222,10,,Surface,2,,,Image 1,,85
Intensity Max,133,151,139.6,5.083,137.5,137.008,142.258,1396,10,,Surface,1,,,Image 1,,86
Intensity Max,444,3343,1363.3,1169.755,727.5,464.5,2304,13633,10,,Surface,2,,,Image 1,,86
Intensity Max,133,159,142.455,7.809,140,138.008,146.508,1567,11,,Surface,1,,,Image 1,,87
Intensity Max,276,3717,1332.545,1122.401,813,528,1799,14658,11,,Surface,2,,,Image 1,,87
Intensity Max,129,157,144,9.518,145,135.008,152.508,1440,10,,Surface,1,,,Image 1,,88
Intensity Max,367,3060,1369.7,1029.23,949.5,575,2239,13697,10,,Surface,2,,,Image 1,,88
Intensity Max,131,154,142.7,6.1,143,139.258,146.508,1427,10,,Surface,1,,,Image 1,,89
Intensity Max,287,3381,1454.8,1095.316,1064.5,600,2398.5,14548,10,,Surface,2,,,Image 1,,89
Intensity Max,135,163,143.8,7.332,143,138.758,145.008,1438,10,,Surface,1,,,Image 1,,90
Intensity Max,281,3935,1500.1,1246.747,1137.5,690,1603,15001,10,,Surface,2,,,Image 1,,90
Intensity Max,128,149,142.1,5.974,145,141.008,145.008,1421,10,,Surface,1,,,Image 1,,91
Intensity Max,359,3608,1357.1,1046.162,902,554,1965,13571,10,,Surface,2,,,Image 1,,91
Intensity Max,131,155,143.3,6.543,143.5,139.008,146.758,1433,10,,Surface,1,,,Image 1,,92
Intensity Max,396,3263,1406,1003.644,1056,602,1844,14060,10,,Surface,2,,,Image 1,,92
Intensity Max,135,161,148.3,7.142,148.5,143.008,153.758,1483,10,,Surface,1,,,Image 1,,93
